StationName ,County,BeginGageServiceDate,EndGageServiceDate,TotalPrecipitation_inches,WaterYear,Notes_FlaggedResults,x_coord,y_coord
Long Bell Station,Modoc,9/21/2005,9/28/2006,38.9,2006,,-121.4156622,41.47376506
Long Bell Station,Modoc,9/28/2006,10/3/2007,18.29,2007,,-121.4156622,41.47376506
Long Bell Station,Modoc,10/3/2007,9/25/2008,21.17,2008,,-121.4156622,41.47376506
Long Bell Station,Modoc,9/25/2008,9/24/2009,20.95,2009,,-121.4156622,41.47376506
Long Bell Station,Modoc,9/24/2009,9/8/2010,27.7,2010,,-121.4156622,41.47376506
Long Bell Station,Modoc,9/8/2010,8/11/2011,31.06,2011,,-121.4156622,41.47376506
Long Bell Station,Modoc,8/11/2011,9/5/2012,20.55,2012,,-121.4156622,41.47376506
Long Bell Station,Modoc,9/5/2012,9/16/2013,30.14,2013,,-121.4156622,41.47376506
Long Bell Station,Modoc,9/16/2013,9/11/2014,15.26,2014,,-121.4156622,41.47376506
Long Bell Station,Modoc,9/11/2014,8/31/2015,25.12,2015,,-121.4156622,41.47376506
Long Bell Station,Modoc,8/31/2015,8/29/2016,35.49,2016,,-121.4156622,41.47376506
Long Bell Station,Modoc,8/29/2016,9/15/2017,52.06,2017,,-121.4156622,41.47376506
Long Bell Station,Modoc,9/15/2017,9/5/2018,24.2,2018,,-121.4156622,41.47376506
Long Bell Station,Modoc,9/5/2018,9/9/2019,36.74,2019,,-121.4156622,41.47376506
Long Bell Station,Modoc,9/9/2019,8/31/2020,16.98,2020,,-121.4156622,41.47376506
Long Bell Station,Modoc,9/31/20,9/1/2021,17.52,2021,,-121.4156622,41.47376506
Long Bell Station,Modoc,9/1/2021,9/1/2022,21.07,2022,,-121.4156622,41.47376506
Long Bell Station,Modoc,9/1/2022,8/28/2023,35.59,2023,,-121.4156622,41.47376506
McCarthy Point,Tehama,1/30/1944,5/29/1945,15.35,1945,,-121.6762342,40.18469437
McCarthy Point,Tehama,5/29/1945,6/12/1946,40.4,1946,,-121.6762342,40.18469437
McCarthy Point,Tehama,6/12/1946,6/13/1947,28.36,1947,,-121.6762342,40.18469437
McCarthy Point,Tehama,6/13/1947,6/21/1948,49.73,1948,,-121.6762342,40.18469437
McCarthy Point,Tehama,6/21/1948,6/23/1949,26.15,1949,,-121.6762342,40.18469437
McCarthy Point,Tehama,6/23/1949,6/23/1950,31.93,1950,,-121.6762342,40.18469437
McCarthy Point,Tehama,6/23/1950,6/22/1951,43.6,1951,,-121.6762342,40.18469437
McCarthy Point,Tehama,6/22/1951,7/20/1952,55.82,1952,,-121.6762342,40.18469437
McCarthy Point,Tehama,7/20/1952,7/17/1953,40.58,1953,,-121.6762342,40.18469437
McCarthy Point,Tehama,7/17/1953,7/19/1954,41.51,1954,,-121.6762342,40.18469437
McCarthy Point,Tehama,7/19/1954,7/23/1955,26.96,1955,,-121.6762342,40.18469437
McCarthy Point,Tehama,7/23/1955,7/27/1956,56.78,1956,,-121.6762342,40.18469437
McCarthy Point,Tehama,7/27/1956,7/25/1957,35.73,1957,,-121.6762342,40.18469437
McCarthy Point,Tehama,7/25/1957,7/13/1958,64.04,1958,,-121.6762342,40.18469437
McCarthy Point,Tehama,7/13/1958,7/14/1959,16.43,1959,,-121.6762342,40.18469437
McCarthy Point,Tehama,7/14/1959,7/14/1960,16.45,1960,,-121.6762342,40.18469437
McCarthy Point,Tehama,7/14/1960,7/25/1961,34.3,1961,,-121.6762342,40.18469437
McCarthy Point,Tehama,7/25/1961,7/26/1962,40.98,1962,,-121.6762342,40.18469437
McCarthy Point,Tehama,7/26/1962,7/23/1963,50.78,1963,,-121.6762342,40.18469437
McCarthy Point,Tehama,7/23/1963,7/15/1964,28.5,1964,,-121.6762342,40.18469437
McCarthy Point,Tehama,7/15/1964,6/28/1965,47.97,1965,,-121.6762342,40.18469437
McCarthy Point,Tehama,6/28/1965,7/6/1966,30.58,1966,,-121.6762342,40.18469437
McCarthy Point,Tehama,7/6/1966,7/21/1967,52.32,1967,,-121.6762342,40.18469437
McCarthy Point,Tehama,7/21/1967,8/14/1968,28.58,1968,,-121.6762342,40.18469437
McCarthy Point,Tehama,8/14/1968,7/23/1969,57.55,1969,,-121.6762342,40.18469437
McCarthy Point,Tehama,7/23/1969,7/9/1970,55.34,1970,,-121.6762342,40.18469437
McCarthy Point,Tehama,7/9/1970,6/30/1971,46.59,1971,,-121.6762342,40.18469437
McCarthy Point,Tehama,6/30/1971,7/27/1972,28.71,1972,,-121.6762342,40.18469437
McCarthy Point,Tehama,7/27/1972,6/12/1973,49.93,1973,,-121.6762342,40.18469437
McCarthy Point,Tehama,6/12/1973,6/13/1974,66.49,1974,,-121.6762342,40.18469437
McCarthy Point,Tehama,6/13/1974,6/5/1975,42.82,1975,,-121.6762342,40.18469437
McCarthy Point,Tehama,6/5/1975,9/8/1976,26.9,1976,,-121.6762342,40.18469437
McCarthy Point,Tehama,9/8/1976,6/16/1977,16.87,1977,,-121.6762342,40.18469437
McCarthy Point,Tehama,6/16/1977,6/22/1978,63.37,1978,,-121.6762342,40.18469437
McCarthy Point,Tehama,6/22/1978,6/14/1979,30.66,1979,,-121.6762342,40.18469437
McCarthy Point,Tehama,6/14/1979,6/11/1980,53.65,1980,,-121.6762342,40.18469437
McCarthy Point,Tehama,6/11/1980,6/19/1981,35.05,1981,,-121.6762342,40.18469437
McCarthy Point,Tehama,6/19/1981,8/19/1982,61.75,1982,,-121.6762342,40.18469437
McCarthy Point,Tehama,8/19/1982,8/29/1983,74.95,1983,,-121.6762342,40.18469437
McCarthy Point,Tehama,8/29/1983,7/11/1984,47.95,1984,,-121.6762342,40.18469437
McCarthy Point,Tehama,7/11/1984,6/12/1985,29.5,1985,,-121.6762342,40.18469437
McCarthy Point,Tehama,6/12/1985,6/10/1986,59.02,1986,,-121.6762342,40.18469437
McCarthy Point,Tehama,6/10/1986,6/16/1987,33.48,1987,,-121.6762342,40.18469437
McCarthy Point,Tehama,6/16/1987,6/30/1988,37,1988,,-121.6762342,40.18469437
McCarthy Point,Tehama,6/30/1988,6/30/1989,41.8,1989,,-121.6762342,40.18469437
McCarthy Point,Tehama,6/30/1989,6/25/1990,39.05,1990,,-121.6762342,40.18469437
McCarthy Point,Tehama,6/25/1990,6/5/1991,30.25,1991,,-121.6762342,40.18469437
McCarthy Point,Tehama,6/5/1991,8/13/1992,37.15,1992,,-121.6762342,40.18469437
McCarthy Point,Tehama,8/13/1992,6/11/1993,57.65,1993,,-121.6762342,40.18469437
McCarthy Point,Tehama,6/11/1993,5/24/1994,30.35,1994,,-121.6762342,40.18469437
McCarthy Point,Tehama,5/24/1994,5/31/1995,77.4,1995,,-121.6762342,40.18469437
McCarthy Point,Tehama,5/31/1995,7/29/1996,53.8,1996,,-121.6762342,40.18469437
McCarthy Point,Tehama,7/29/1996,8/26/1997,57.75,1997,,-121.6762342,40.18469437
McCarthy Point,Tehama,8/26/1997,6/2/1998,74.9,1998,,-121.6762342,40.18469437
McCarthy Point,Tehama,6/2/1998,6/14/1999,54.45,1999,,-121.6762342,40.18469437
McCarthy Point,Tehama,6/14/1999,6/22/2000,45.4,2000,,-121.6762342,40.18469437
McCarthy Point,Tehama,6/22/2000,6/14/2001,24.95,2001,,-121.6762342,40.18469437
McCarthy Point,Tehama,6/14/2001,6/24/2002,35.6,2002,,-121.6762342,40.18469437
McCarthy Point,Tehama,6/24/2002,5/28/2003,43.45,2003,,-121.6762342,40.18469437
McCarthy Point,Tehama,5/28/2003,6/3/2004,32.95,2004,,-121.6762342,40.18469437
McCarthy Point,Tehama,6/3/2004,9/7/2005,36.65,2005,,-121.6762342,40.18469437
McCarthy Point,Tehama,9/7/2005,7/13/2006,61.4,2006,,-121.6762342,40.18469437
McCarthy Point,Tehama,7/13/2006,9/24/2007,49.18,2007,,-121.6762342,40.18469437
McCarthy Point,Tehama,9/24/2007,9/11/2008,28.09,2008,,-121.6762342,40.18469437
McCarthy Point,Tehama,9/11/2008,9/15/2009,38.05,2009,,-121.6762342,40.18469437
McCarthy Point,Tehama,9/15/2009,9/3/2010,47.48,2010,,-121.6762342,40.18469437
McCarthy Point,Tehama,9/3/2010,8/18/2011,58.6,2011,,-121.6762342,40.18469437
McCarthy Point,Tehama,8/18/2011,9/13/2012,33.23,2012,,-121.6762342,40.18469437
McCarthy Point,Tehama,9/13/2012,9/10/2013,35.99,2013,,-121.6762342,40.18469437
McCarthy Point,Tehama,9/10/2013,9/23/2014,25.64,2014,,-121.6762342,40.18469437
McCarthy Point,Tehama,9/23/2014,9/3/2015,29.43,2015,,-121.6762342,40.18469437
McCarthy Point,Tehama,9/3/2015,9/3/2016,50.54,2016,,-121.6762342,40.18469437
McCarthy Point,Tehama,9/3/2016,9/21/2017,68.88,2017,,-121.6762342,40.18469437
McCarthy Point,Tehama,9/21/2017,9/29/2018,38.14,2018,,-121.6762342,40.18469437
McCarthy Point,Tehama,9/29/2018,9/19/2019,58.82,2019,,-121.6762342,40.18469437
McCarthy Point,Tehama,9/19/2019,9/10/2020,24.99,2020,,-121.6762342,40.18469437
McCarthy Point,Tehama,9/10/2020,9/10/2020,,2021,No data,-121.6762342,40.18469437
McCarthy Point,Tehama,9/10/2020,9/13/2022,,2022,No data,-121.6762342,40.18469437
McCarthy Point,Tehama,9/13/2022,8/30/2023,60.35,2023,,-121.6762342,40.18469437
Medicine Lake,Siskiyou,11/6/1946,8/29/1947,34.86,1947,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,8/29/1947,7/12/1948,49.31,1948,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,7/12/1948,6/18/1949,25.15,1949,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,6/18/1949,6/25/1950,31.3,1950,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,6/25/1950,8/19/1951,47.21,1951,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,8/19/1951,9/18/1952,53.83,1952,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,9/18/1952,7/20/1953,44.06,1953,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,7/20/1953,6/16/1954,45.59,1954,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,6/16/1954,7/19/1955,,1955,No data,-121.6164207,41.58738047
Medicine Lake,Siskiyou,7/19/1955,7/25/1956,61.32,1956,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,7/25/1956,7/27/1957,41.5,1957,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,7/27/1957,7/11/1958,60.9,1958,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,7/11/1958,7/13/1959,39.65,1959,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,7/13/1959,7/15/1960,36.57,1960,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,7/15/1960,7/22/1961,42.77,1961,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,7/22/1961,7/28/1962,43.89,1962,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,7/28/1962,7/25/1963,67,1963,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,7/25/1963,7/17/1964,37.5,1964,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,7/17/1964,6/30/1965,56.9,1965,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,6/30/1965,6/27/1966,39.2,1966,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,6/27/1966,7/13/1967,60.3,1967,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,7/13/1967,8/20/1968,37.19,1968,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,8/20/1968,7/10/1969,52.13,1969,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,7/10/1969,6/25/1970,51.49,1970,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,6/25/1970,7/29/1971,52.63,1971,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,7/29/1971,7/13/1972,44.08,1972,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,7/13/1972,6/21/1973,41.57,1973,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,6/21/1973,8/29/1974,83.27,1974,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,8/29/1974,8/28/1975,43.25,1975,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,8/28/1975,9/2/1976,35.57,1976,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,9/2/1976,7/14/1977,21.13,1977,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,7/14/1977,7/18/1978,59.04,1978,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,7/18/1978,6/22/1979,33.25,1979,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,6/22/1979,6/25/1980,44.55,1980,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,6/25/1980,6/12/1981,35.8,1981,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,6/12/1981,8/25/1982,75.45,1982,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,8/25/1982,8/23/1983,,1983,No data,-121.6164207,41.58738047
Medicine Lake,Siskiyou,8/23/1983,7/17/1984,47.84,1984,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,7/17/1984,6/25/1985,32.9,1985,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,6/25/1985,6/24/1986,56.68,1986,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,6/24/1986,6/9/1987,34.73,1987,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,6/9/1987,6/21/1988,39.55,1988,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,6/21/1988,6/21/1989,40.3,1989,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,6/21/1989,6/21/1990,42.05,1990,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,6/21/1990,6/20/1991,31.95,1991,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,6/20/1991,6/23/1992,28.63,1992,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,6/23/1992,6/30/1993,66.61,1993,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,6/30/1993,6/14/1994,31.87,1994,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,6/14/1994,9/21/1995,59.02,1995,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,9/21/1995,7/24/1996,54.55,1996,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,7/24/1996,7/21/1997,55.35,1997,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,7/21/1997,8/4/1998,78.09,1998,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,8/4/1998,9/22/1999,39.1,1999,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,9/22/1999,6/8/2000,44.25,2000,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,6/8/2000,6/21/2001,15.15,2001,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,6/21/2001,6/19/2002,33.75,2002,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,6/19/2002,7/22/2003,42.26,2003,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,7/22/2003,7/1/2004,37.65,2004,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,7/1/2004,9/19/2005,23.7,2005,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,9/19/2005,9/27/2006,34.8,2006,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,9/27/2006,10/3/2007,40.9,2007,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,10/3/2007,8/17/2008,19.17,2008,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,8/17/2008,9/23/2009,40.25,2009,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,9/23/2009,9/8/2010,42.45,2010,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,9/8/2010,8/11/2011,51.32,2011,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,8/11/2011,9/5/2012,31.06,2012,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,9/5/2012,9/10/2013,36.18,2013,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,9/10/2013,9/11/2014,20.14,2014,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,9/11/2014,8/31/2015,27.32,2015,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,8/31/2015,9/29/2016,38.81,2016,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,9/29/2016,9/15/2017,53.34,2017,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,9/15/2017,9/5/2018,26.47,2018,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,9/5/2018,9/9/2019,29.75,2019,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,9/9/2019,8/30/2020,25.04,2020,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,8/30/2020,9/1/2021,18.72,2021,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,9/1/2021,9/28/2022,24.65,2022,,-121.6164207,41.58738047
Medicine Lake,Siskiyou,9/28/2022,8/28/2023,17.93,2023,,-121.6164207,41.58738047
Mount Hough,Plumas,,,55.15,1965,No Begin or End Gage Service Date,-120.8800745,40.04104651
Mount Hough,Plumas,,,33.8,1966,No Begin or End Gage Service Date,-120.8800745,40.04104651
Mount Hough,Plumas,,,59.04,1967,No Begin or End Gage Service Date,-120.8800745,40.04104651
Mount Hough,Plumas,,,41.78,1968,No Begin or End Gage Service Date,-120.8800745,40.04104651
Mount Hough,Plumas,,,63.8,1969,No Begin or End Gage Service Date,-120.8800745,40.04104651
Mount Hough,Plumas,,,55.16,1970,No Begin or End Gage Service Date,-120.8800745,40.04104651
Mount Hough,Plumas,,,63.15,1971,No Begin or End Gage Service Date,-120.8800745,40.04104651
Mount Hough,Plumas,,,48.11,1972,No Begin or End Gage Service Date,-120.8800745,40.04104651
Mount Hough,Plumas,,,49.24,1973,No Begin or End Gage Service Date,-120.8800745,40.04104651
Mount Hough,Plumas,,,68.84,1974,No Begin or End Gage Service Date,-120.8800745,40.04104651
Mount Hough,Plumas,,,56.29,1975,No Begin or End Gage Service Date,-120.8800745,40.04104651
Mount Hough,Plumas,,,25.53,1976,No Begin or End Gage Service Date,-120.8800745,40.04104651
Mount Hough,Plumas,,,20.42,1977,No Begin or End Gage Service Date,-120.8800745,40.04104651
Mount Hough,Plumas,,,65.67,1978,No Begin or End Gage Service Date,-120.8800745,40.04104651
Mount Hough,Plumas,,,43.39,1979,No Begin or End Gage Service Date,-120.8800745,40.04104651
Mount Hough,Plumas,,,58.27,1980,No Begin or End Gage Service Date,-120.8800745,40.04104651
Mount Hough,Plumas,,,35.46,1981,No Begin or End Gage Service Date,-120.8800745,40.04104651
Mount Hough,Plumas,,,74.68,1982,No Begin or End Gage Service Date,-120.8800745,40.04104651
Mount Hough,Plumas,,,83.73,1983,No Begin or End Gage Service Date,-120.8800745,40.04104651
Mount Hough,Plumas,,,50.29,1984,No Begin or End Gage Service Date,-120.8800745,40.04104651
Mount Hough,Plumas,,,35.32,1985,No Begin or End Gage Service Date,-120.8800745,40.04104651
Mount Hough,Plumas,,,57.59,1986,No Begin or End Gage Service Date,-120.8800745,40.04104651
Mount Hough,Plumas,,,32.59,1987,No Begin or End Gage Service Date,-120.8800745,40.04104651
Mount Hough,Plumas,,,29.09,1988,No Begin or End Gage Service Date,-120.8800745,40.04104651
Mount Hough,Plumas,,,45.73,1989,No Begin or End Gage Service Date,-120.8800745,40.04104651
Mount Hough,Plumas,,,39.79,1990,No Begin or End Gage Service Date,-120.8800745,40.04104651
Mount Hough,Plumas,,,39.13,1991,No Begin or End Gage Service Date,-120.8800745,40.04104651
Mount Hough,Plumas,,,29.25,1992,No Begin or End Gage Service Date,-120.8800745,40.04104651
Mount Hough,Plumas,,6/23/1993,66.58,1993,No BeginGage Service Date,-120.8800745,40.04104651
Mount Hough,Plumas,6/23/1993,6/23/1994,30.66,1994,,-120.8800745,40.04104651
Mount Hough,Plumas,6/23/1994,9/12/1995,85.24,1995,,-120.8800745,40.04104651
Mount Hough,Plumas,9/12/1995,7/10/1996,53.65,1996,,-120.8800745,40.04104651
Mount Hough,Plumas,7/10/1996,7/8/1997,59.6,1997,,-120.8800745,40.04104651
Mount Hough,Plumas,7/8/1997,7/28/1998,70.38,1998,,-120.8800745,40.04104651
Mount Hough,Plumas,7/28/1998,9/17/1999,50.05,1999,,-120.8800745,40.04104651
Mount Hough,Plumas,9/17/1999,7/25/2000,48.05,2000,,-120.8800745,40.04104651
Mount Hough,Plumas,7/25/2000,6/5/2001,29.9,2001,,-120.8800745,40.04104651
Mount Hough,Plumas,6/5/2001,6/12/2002,37.95,2002,,-120.8800745,40.04104651
Mount Hough,Plumas,6/12/2002,6/26/2003,47.15,2003,,-120.8800745,40.04104651
Mount Hough,Plumas,6/26/2003,6/22/2004,45.65,2004,,-120.8800745,40.04104651
Mount Hough,Plumas,6/22/2004,9/12/2005,52.45,2005,,-120.8800745,40.04104651
Mount Hough,Plumas,9/12/2005,9/5/2006,66.65,2006,,-120.8800745,40.04104651
Mount Hough,Plumas,9/5/2006,10/17/2007,37.12,2007,Data collection occurred within the next water year,-120.8800745,40.04104651
Mount Hough,Plumas,10/17/2007,10/7/2008,34.76,2008,Data collection occurred within the next water year,-120.8800745,40.04104651
Mount Hough,Plumas,10/7/2008,10/23/2009,43.4,2009,Data collection occurred within the next water year,-120.8800745,40.04104651
Mount Hough,Plumas,10/23/2009,9/28/2010,44.57,2010,,-120.8800745,40.04104651
Mount Hough,Plumas,9/28/2010,9/29/2011,73.15,2011,,-120.8800745,40.04104651
Mount Hough,Plumas,9/29/2011,9/30/2012,35.8,2012,,-120.8800745,40.04104651
Mount Hough,Plumas,9/30/2012,9/30/2013,39.4,2013,,-120.8800745,40.04104651
Mount Hough,Plumas,9/30/2013,9/15/2014,25.77,2014,,-120.8800745,40.04104651
Mount Hough,Plumas,9/15/2014,9/14/2015,29.39,2015,,-120.8800745,40.04104651
Mount Hough,Plumas,9/14/2015,9/12/2016,51.42,2016,,-120.8800745,40.04104651
Mount Hough,Plumas,9/12/2016,9/14/2017,78.78,2017,,-120.8800745,40.04104651
Mount Hough,Plumas,9/14/2017,9/19/2018,40.02,2018,,-120.8800745,40.04104651
Mount Hough,Plumas,9/19/2018,9/25/2019,61.04,2019,,-120.8800745,40.04104651
Mount Hough,Plumas,9/25/2019,9/25/2020,34.82,2020,,-120.8800745,40.04104651
Mount Hough,Plumas,9/28/2020,9/25/2020,,2021,No data,-120.8800745,40.04104651
Mount Hough,Plumas,9/28/2020,9/1/2022,,2022,No data,-120.8800745,40.04104651
Mount Hough,Plumas,9/1/2022,8/31/2023,76.06,2023,,-120.8800745,40.04104651
Mount Shasta,Siskiyou,9/2/1947,6/25/1948,63.64,1948,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,6/25/1948,6/19/1949,51.16,1949,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,6/19/1949,6/24/1950,51.19,1950,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,6/24/1950,6/23/1951,65.94,1951,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,6/23/1951,7/7/1952,84.21,1952,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,7/7/1952,7/12/1953,73.94,1953,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,7/12/1953,6/19/1954,67.84,1954,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,6/19/1954,7/16/1955,44.5,1955,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,7/16/1955,7/25/1956,87.5,1956,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,7/25/1956,9/16/1957,61,1957,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,9/16/1957,7/10/1958,110.98,1958,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,7/10/1958,9/2/1959,60.7,1959,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,9/2/1959,7/15/1960,46.05,1960,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,7/15/1960,7/11/1961,68.4,1961,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,7/11/1961,9/24/1962,49.77,1962,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,9/24/1962,6/25/1963,95.6,1963,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,6/25/1963,7/2/1964,49.24,1964,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,7/2/1964,6/30/1965,66.27,1965,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,6/30/1965,6/30/1966,66.6,1966,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,6/30/1966,7/12/1967,83.23,1967,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,7/12/1967,7/10/1968,50.33,1968,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,7/10/1968,7/10/1969,77.05,1969,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,7/10/1969,6/24/1970,65.09,1970,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,6/24/1970,7/28/1971,74.38,1971,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,7/28/1971,7/12/1972,56.04,1972,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,7/12/1972,6/19/1973,64.18,1973,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,6/19/1973,8/28/1974,96.65,1974,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,8/28/1974,8/29/1975,67.34,1975,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,8/29/1975,11/10/1976,.,1976,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,11/10/1976,7/15/1977,23.94,1977,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,7/15/1977,7/20/1978,113.09,1978,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,7/20/1978,8/1/1979,49.8,1979,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,8/1/1979,9/4/1980,67.9,1980,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,9/4/1980,6/17/1981,53.35,1981,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,6/17/1981,8/27/1982,86.8,1982,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,8/27/1982,8/25/1983,136.85,1983,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,8/25/1983,7/19/1984,68.7,1984,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,7/19/1984,6/27/1985,45.83,1985,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,6/27/1985,7/10/1986,74.48,1986,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,7/10/1986,6/12/1987,51.9,1987,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,6/12/1987,6/24/1988,66,1988,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,6/24/1988,7/15/1989,58.3,1989,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,7/15/1989,6/20/1990,49.85,1990,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,6/20/1990,6/27/1991,41.93,1991,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,6/27/1991,7/2/1992,55.31,1992,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,7/2/1992,7/28/1993,80.04,1993,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,7/28/1993,6/15/1994,40.49,1994,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,6/15/1994,9/21/1995,95.92,1995,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,9/21/1995,8/16/1996,67.36,1996,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,8/16/1996,7/23/1997,75.45,1997,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,7/23/1997,8/5/1998,100.25,1998,,-122.2339878,41.36229015
Mount Shasta,Siskiyou,8/5/1998,9/24/1999,54.8,1999,,-122.2339878,41.36229015
